EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
-542.785859319642,10977.271779970348,14092.663494917859,11931.940383825273,-2966.172643964249,1385.5818412418646,1304.5533848196687,-23873.33646935531,0.0
-543.0954918691683,10978.03395239995,14094.91428537403,11933.821997010855,-2968.804520635223,1383.9026801078949,1304.4819311543936,-23895.951554414944,0.0
-540.6184314729577,10983.726427733549,14098.546513358857,11936.489600514466,-2968.518705974122,1385.6652038513525,1307.9355249760333,-23890.34244169083,0.0
-538.6296377894618,10984.98877582008,14100.130402939127,11942.134440071215,-2959.277365265182,1392.9058419325834,1312.3299253904645,-23867.120000476356,0.0
-540.6779761940205,10978.712762220064,14092.949309578958,11930.427947910279,-2968.2090734245953,1386.498829946231,1312.7586473821164,-23844.07619342507,0.0
-540.7494298592958,10978.40312967054,14089.388535259406,11919.769442840045,-2978.4388565031763,1376.745404636152,1309.8528649942539,-23820.48457494001,0.0
-538.331914184148,10982.595078033357,14093.032672188447,11920.841247819175,-2980.5943754056484,1377.459941288905,1313.3660035369564,-23796.249873467466,0.0
-536.819478269154,10980.8325542899,14092.330044479906,11922.83004150267,-2980.2847428561217,1378.8651967059861,1313.7828165843957,-23796.011694583216,0.0
-536.8790229902168,10969.364241013214,14084.827409626,11922.258412180468,-2979.117666323292,1376.126139537099,1310.591219535432,-23816.947618508882,0.0
-537.7602848619455,10969.983506112267,14088.543000220316,11928.427245282568,-2973.5680983202433,1377.5552128426054,1311.0080325828712,-23838.443262812532,0.0
-539.3203565537897,10975.93797821854,14095.42636997517,11932.928826194913,-2969.0307905752616,1378.9128324828364,1304.8749263134075,-23863.178139942,0.0
-541.0233355761845,10979.594024091793,14096.236178181622,11932.714465199087,-2968.375798643571,1378.5674731006723,1297.705741897452,-23878.838401581506,0.0
-539.7133517128038,10981.499455165802,14092.413407089392,11928.391518449933,-2975.8188887764154,1369.2784966148824,1288.3691296348122,-23870.50214063272,0.0
-539.7014427685913,10981.82099665954,14091.36541999869,11929.117964046898,-2974.604176466735,1376.7811314687895,1296.860206858361,-23856.378132796635,0.0
-538.0103726904091,10982.499806479656,14089.662440976295,11931.32111872622,-2967.6017172697557,1388.7972561792533,1314.0448133570717,-23825.474422565065,0.0
-537.5340149219071,10977.462323077747,14084.065237196395,11923.973300147074,-2970.054959777541,1380.6515383378685,1311.3414830208228,-23799.239018464817,0.0
-535.9739432300629,10976.199974991217,14086.899565918984,11925.795368611596,-2970.47177282498,1384.2956752669093,1313.6399092538452,-23779.446353183557,0.0
-535.4142228520731,10973.056013719104,14085.184677952375,11924.41393108294,-2973.8539129813444,1382.259245806563,1314.7593500098249,-23779.64880523517,0.0
