EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1380.1870895135792,-1819.5318594030045,-864.8632555480793,-6782.250909545614,-10398.223185523488,-9286.785240054543,-5439.958080516371,-12077.860677261657,0.0
1378.805651984923,-1816.8880737878183,-860.5164909104983,-6778.975949887163,-10397.21092526542,-9287.452140930445,-5446.186458339536,-12076.038608797136,0.0
1378.3173852722086,-1821.294383146462,-867.9000363222798,-6787.216939282248,-10407.964701889354,-9293.930606582073,-5448.103798357757,-12067.380806354613,0.0
1382.9976003477411,-1822.568640177205,-875.2597638456363,-6793.409590272774,-10413.014094235476,-9296.52675642041,-5444.173846767614,-12054.495328716632,0.0
1388.0708105822878,-1818.5791438660005,-870.5080951048285,-6790.468081052274,-10408.988871091633,-9289.309936227603,-5438.326555159252,-12039.40669639933,0.0
1385.5818412418646,-1813.6250230735793,-858.6348777249152,-6779.619032874641,-10400.878880082886,-9281.330943605195,-5435.539862213515,-12038.954156519254,0.0
1379.3772813071255,-1814.0418361210188,-861.612113778053,-6783.298896636318,-10401.474327293514,-9285.368075693248,-5443.090132844272,-12048.08831673028,0.0
1380.7349009473564,-1811.5528667805957,-862.8149171435206,-6784.763696774462,-10399.890437713244,-9287.916589754735,-5446.805723438589,-12058.27046403201,0.0
1386.6774641094194,-1811.0646000678807,-863.9939026205631,-6782.917810421517,-10396.04384873259,-9285.784888740689,-5446.436546168,-12064.927563846826,0.0
1387.880267474887,-1808.3017250105693,-862.219469932893,-6782.489088429865,-10399.59271410793,-9287.452140930445,-5438.838639760392,-12068.881333325393,0.0
1384.8673045891117,-1810.933601681543,-859.9091347556582,-6783.775254404821,-10401.140876855561,-9290.596102202559,-5441.86351159038,-12072.727922306047,0.0
1380.4371773420428,-1818.7458690849762,-863.8629042342251,-6786.097498526267,-10408.143336052543,-9301.349878826493,-5451.331122239358,-12071.703753103768,0.0
1380.1037269040912,-1818.781595917614,-868.8646608034965,-6784.656516276549,-10403.617937251773,-9295.288226222303,-5447.555986923979,-12061.747875742076,0.0
1386.975187714733,-1816.5903501825046,-870.4723682721908,-6783.108353528917,-10398.020733471874,-9284.141454439357,-5441.577696929278,-12049.183939597835,0.0
1385.200755027063,-1820.3893033863083,-872.6397961188751,-6782.09609327085,-10396.055757676802,-9282.986286850739,-5440.255804121685,-12037.58462793481,0.0
1381.4494376001094,-1818.8173227502516,-871.0559065386058,-6784.573153667061,-10399.330717335253,-9288.190495471625,-5444.221482544465,-12035.286201701789,0.0
1382.1877921412877,-1820.3297586652454,-874.176049922294,-6794.136035869739,-10408.965053203208,-9292.977891045068,-5442.256506749393,-12045.432622170882,0.0
1382.6760588540021,-1822.0327376876403,-876.6292924300795,-6799.304517657987,-10413.847720330354,-9297.205566240524,-5448.877879731572,-12052.220720372035,0.0
1381.651889651723,-1822.5448222887799,-870.3175519974276,-6796.744094652288,-10414.383622819918,-9297.300837794224,-5453.522367974468,-12060.676070762947,0.0
1381.2946213253463,-1815.5542720360127,-863.1721854698972,-6789.789271232158,-10408.524422267343,-9291.286820966887,-5444.80502081088,-12066.880630697686,0.0
1382.0210669223118,-1817.340613667895,-867.709493214879,-6790.73007782495,-10409.512864636985,-9293.454248813572,-5445.078926527768,-12065.070471177378,0.0
1383.9503158847451,-1817.3287047236827,-871.3774480323447,-6793.183320332735,-10409.453319915923,-9291.679816125901,-5444.85265658773,-12060.175895106018,0.0
1385.2602997481258,-1815.4828183707373,-868.2453957044438,-6787.050214063272,-10405.011283724642,-9285.999249736515,-5438.064558386576,-12056.960480168631,0.0
1384.0932232152957,-1815.173185821211,-870.5795487701038,-6786.561947350558,-10404.594470677202,-9287.499776707295,-5443.542672724349,-12048.98148754622,0.0
1389.2259781709051,-1813.553569408304,-869.1862022972352,-6785.168600877689,-10404.403927569801,-9282.950560018102,-5435.146867054501,-12033.440315348842,0.0
1384.7124883143485,-1827.4513073043508,-877.5939169112962,-6793.754949654938,-10410.108311847613,-9285.117987864785,-5434.515693011236,-12031.534884274834,0.0
